,chain,protocol,current_usd_tvl,max_usd_tvl,launch_date,totalLiquidityUSD,last_day_tvl,month,quarter,start_of_month_tvl,monthly_tvl_share,start_of_quarter_tvl,quarterly_tvl_share,chains_tvl_share,chains_tvl_share_floor,chains_tvl_share_floor_sort,monthly_tvl_floor,monthly_tvl_share_floor,monthly_tvl_share_floor_sort,num_protocols_threshold,num_protocols,num_protocols_threshold_pct_chain,num_protocols_threshold_pct_share
397,Fantom,dao-maker,20508.502,48381.0624,2022-05-21,1576141558.7693672,1558776711.0366416,2022-05-01,2022Q2,4126763812.5729866,16.523098550447017,6626844273.719033,20.58659918779185,10.757816376791478,10.0,10.0,1000000000.0,15.0,15.0,0,1,0.0,0.0
151,Avalanche,openocean,20733.03662,819877.0,2021-11-08,10210497409.826477,9188433662.960552,2021-11-01,2021Q4,8641234025.30953,25.22351469226401,3823265970.3443656,17.618967859996502,24.57136860743974,20.0,20.0,10000000000.0,25.0,25.0,0,1,0.0,0.0
341,Fantom,pinksale,20761.2045,44046.9725,2022-07-04,848198263.8988639,841043114.9667925,2022-07-01,2022Q3,846860885.5885595,9.94964650527309,861661362.6214986,9.981516929692225,9.821671961113358,5.0,5.0,0.0,5.0,5.0,0,1,0.0,0.0
492,Fantom,router-protocol,20767.58644,45748.62567,2022-08-26,764983422.7750226,768164159.9115621,2022-08-01,2022Q3,886563047.4967079,9.151952607652216,861661362.6214986,9.981516929692225,7.880129977971051,5.0,5.0,0.0,5.0,5.0,0,1,0.0,0.0
324,Fantom,0x-nodes,21021.37743,148432.5252,2022-03-04,9992049341.197142,11937100280.269552,2022-03-01,2022Q1,11738761494.226648,32.30033435533891,4884712105.945583,13.84517217336593,32.843762359287865,30.0,30.0,9000000000.0,30.0,30.0,0,1,0.0,0.0
658,Polygon,barnbridge,21562.16582,1324804.109,2021-09-24,4222105198.11763,4228428164.3674216,2021-09-01,2021Q3,5776727404.292301,44.92667298743726,5847981753.75959,84.98028746145081,22.714107157247298,20.0,20.0,4000000000.0,40.0,30.0,0,1,0.0,0.0
246,Avalanche,noaharkdao,21850.57895,84177.96928,2022-01-25,8226028489.42609,8496269321.526105,2022-01-01,2022Q1,11779556274.237226,32.38510042317888,11532621710.127325,32.68793118690901,24.835302345341763,20.0,20.0,8000000000.0,30.0,30.0,0,1,0.0,0.0
57,Arbitrum,fuji-dao,22492.09898,22498.39962,2022-08-30,996514102.7608916,957949077.1440425,2022-08-01,2022Q3,850123697.0012755,8.77579074332743,746368781.1664016,8.645963423891736,10.542257403452087,10.0,10.0,0.0,5.0,5.0,0,1,0.0,0.0
424,Fantom,fatfire-defi,22508.83618,333012.4293,2022-02-02,8661703632.385084,8577226417.361615,2022-02-01,2022Q1,8661703632.385084,25.854798911634113,4884712105.945583,13.84517217336593,26.453517228337027,25.0,25.0,8000000000.0,25.0,25.0,0,1,0.0,0.0
52,Arbitrum,filda,22932.64743,41308.80216,2022-03-04,1638656755.1644547,1763756287.5609622,2022-03-01,2022Q1,1749011707.638956,4.812574390912127,1782578913.4949436,5.052521302106808,4.852802691462683,0.0,0.0,1000000000.0,0.0,0.0,0,1,0.0,0.0
635,Polygon,angle,23107.14852,54118.40920999999,2022-07-06,1632039842.379887,1624901580.895158,2022-07-01,2022Q3,1647509574.640228,19.356352572985745,1656330111.5348358,19.186988957176066,18.65541950453288,15.0,15.0,1000000000.0,15.0,15.0,0,1,0.0,0.0
173,Avalanche,crosschain-bridge,23338.66651,297910.35022,2022-02-26,10412830032.597506,10252375127.547287,2022-02-01,2022Q1,9189638395.603996,27.43066062669577,11532621710.127325,32.68793118690901,32.564451093471256,30.0,30.0,10000000000.0,25.0,25.0,0,1,0.0,0.0
438,Fantom,gton-capital,23841.09741,2127920.82035,2022-02-26,10328132671.394053,8690220650.529226,2022-02-01,2022Q1,8661703632.385084,25.854798911634113,4884712105.945583,13.84517217336593,27.602605429960906,25.0,25.0,10000000000.0,25.0,25.0,0,1,0.0,0.0
661,Polygon,beluga,24292.66173,635504.81769,2022-04-25,3864366982.466665,3923082488.367966,2022-04-01,2022Q2,4633188148.45559,13.930247011047433,4482229770.711526,13.92425473511868,13.611868164309685,10.0,10.0,3000000000.0,10.0,10.0,0,1,0.0,0.0
155,Avalanche,boofinance,24592.91826,22419106.23222,2022-01-06,11314393615.191538,11611144383.740826,2022-01-01,2022Q1,11779556274.237226,32.38510042317888,11532621710.127325,32.68793118690901,31.28354133713686,30.0,30.0,11000000000.0,30.0,30.0,0,1,0.0,0.0
209,Avalanche,kandyland-finance,25204.5899,204413.87907,2022-01-13,11350390010.289042,11015939849.317827,2022-01-01,2022Q1,11779556274.237226,32.38510042317888,11532621710.127325,32.68793118690901,32.45512046236903,30.0,30.0,11000000000.0,30.0,30.0,0,1,0.0,0.0
801,Polygon,ooki,25365.13337,628176.95898,2022-02-09,5378054685.702989,5315169867.836827,2022-02-01,2022Q1,4994541603.967293,14.908483862637873,5507295577.612607,15.609815650927278,15.175967650805658,15.0,15.0,5000000000.0,10.0,10.0,0,1,0.0,0.0
149,Avalanche,orcadao,25463.22281,9870124.44925,2021-10-13,5815001987.169865,5493255681.639722,2021-10-01,2021Q4,4061299510.651592,18.053727231106283,3823265970.3443656,17.618967859996502,19.928157358914085,15.0,15.0,5000000000.0,15.0,15.0,0,1,0.0,0.0
895,Solana,cashio,25565.16563,42227895.69523,2021-12-24,12131128111.179659,11542834473.433739,2021-12-01,2021Q4,14915893927.27731,36.564988039964085,10773600401.277042,49.64857812114191,32.41289765975699,30.0,30.0,12000000000.0,35.0,30.0,0,1,0.0,0.0
334,Fantom,kyberswap,26754.04746,294221.38936,2022-01-30,8784609869.033825,9179537260.603518,2022-01-01,2022Q1,5271454870.493362,14.49261681703181,4884712105.945583,13.84517217336593,28.718716792073167,25.0,25.0,8000000000.0,10.0,10.0,0,1,0.0,0.0
157,Avalanche,boringdao,27012.42906,520670.80114,2022-04-01,11036804006.080185,11098770501.618532,2022-03-01,2022Q2,11135487371.69958,30.64036742653372,11036804006.080185,34.286343695817095,34.18879594255867,30.0,30.0,11000000000.0,30.0,30.0,0,1,0.0,0.0
553,Optimism,boringdao,27587.38093,268762.31495,2022-04-01,444747020.7869489,447447186.2487409,2022-03-01,2022Q2,315013912.0944308,0.8667911595476018,444747020.7869489,1.381627254048499,1.3783220892349641,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0
304,Avalanche,thorusfi,27647.38214,13883583.13296,2022-01-07,11286612183.958473,11314393615.191538,2022-01-01,2022Q1,11779556274.237226,32.38510042317888,11532621710.127325,32.68793118690901,31.676310529984807,30.0,30.0,11000000000.0,30.0,30.0,0,1,0.0,0.0
260,Avalanche,ordernchaos,27845.526889999997,1007727.80664,2022-07-25,3030897723.78123,3053851171.768018,2022-07-01,2022Q3,2637227028.191218,30.984400308461908,2677377544.84711,31.01483999440786,31.713927745941106,30.0,30.0,3000000000.0,30.0,30.0,0,1,0.0,0.0
53,Arbitrum,flux-protocol,28043.22169,723183.59574,2021-09-27,999589504.3028358,964092510.2556739,2021-09-01,2021Q3,23486759.719096858,0.1826608561536663,13986446.814417878,0.20324486650277374,5.096618500217004,5.0,5.0,0.0,0.0,0.0,0,1,0.0,0.0
277,Avalanche,sherpa-cash,28469.0,1860372.8,2022-03-29,10906672500.907694,10787943778.83913,2022-03-01,2022Q1,11135487371.69958,30.64036742653372,11532621710.127325,32.68793118690901,34.15746488365642,30.0,30.0,10000000000.0,30.0,30.0,0,1,0.0,0.0
3,Arbitrum,adamant-finance,28509.0494,5833465.16538,2021-10-03,1151249001.7740707,1099770896.9140754,2021-10-01,2021Q4,1099770896.9140754,4.88882037326282,1073899895.9495308,4.948912238476607,4.88882037326282,0.0,0.0,1000000000.0,0.0,0.0,0,1,0.0,0.0
650,Polygon,axia-protocol,28669.22871,62563.33544999999,2022-06-07,2460565478.3348093,2435089036.858702,2022-06-01,2022Q2,2480230308.705626,18.656270054907527,4482229770.711526,13.92425473511868,18.824893028229074,15.0,15.0,2000000000.0,15.0,15.0,0,1,0.0,0.0
346,Fantom,ankr,28816.08082,190895.46070000003,2022-03-16,6437261156.162751,6372685318.207872,2022-03-01,2022Q1,11738761494.226648,32.30033435533891,4884712105.945583,13.84517217336593,22.12065102537841,20.0,20.0,6000000000.0,30.0,30.0,0,1,0.0,0.0
268,Avalanche,spicy-dao,29035.17489,502488.88022,2021-12-24,12805250078.884401,12494460772.214228,2021-12-01,2021Q4,13701879717.01903,33.588940121222734,3823265970.3443656,17.618967859996502,35.085115294316005,35.0,35.0,12000000000.0,30.0,30.0,0,1,0.0,0.0
312,Avalanche,volta-dao,30670.28347,212260.83863,2022-02-16,10973264907.746304,10584417039.271303,2022-02-01,2022Q1,9189638395.603996,27.43066062669577,11532621710.127325,32.68793118690901,31.963933850273158,30.0,30.0,10000000000.0,25.0,25.0,0,1,0.0,0.0
822,Polygon,polydex-cryption-network,31199.10502,4298213.63113,2021-08-04,6224354105.649534,6472672992.522439,2021-08-01,2021Q3,6514933985.181124,76.71397817396316,5847981753.75959,84.98028746145081,76.74835686968629,75.0,50.0,6000000000.0,75.0,30.0,0,1,0.0,0.0
832,Polygon,sushiswap-furo,31677.77848,31677.77848,2022-10-04,1488970354.3193057,1449170545.1536596,2022-10-01,2022Q4,1478594022.9692323,18.38323945980035,1486298384.9705844,18.416174025271438,18.256310008035772,15.0,15.0,1000000000.0,15.0,15.0,0,1,0.0,0.0
528,Fantom,trick-or-treat-farm,31872.69253,1362528.82175,2021-12-31,4626911017.5370455,4625114359.34174,2021-12-01,2021Q4,4656630015.342423,11.415314539489612,1509482689.809377,6.9562324994556946,13.130071369805204,10.0,10.0,4000000000.0,10.0,10.0,0,1,0.0,0.0
420,Fantom,trava-finance,32088.06577,6723080.88931,2021-11-09,5691790461.304922,5351115244.044952,2021-11-01,2021Q4,5129487204.437442,14.972826275269579,1509482689.809377,6.9562324994556946,13.819938138180332,10.0,10.0,5000000000.0,10.0,10.0,0,1,0.0,0.0
657,Polygon,greenhouse,32145.109249999998,3171374.26701,2022-04-01,4482229770.711526,4589417481.219067,2022-03-01,2022Q2,3992708404.0964923,10.986322236729679,4482229770.711526,13.92425473511868,14.137300860282547,10.0,10.0,4000000000.0,10.0,10.0,0,1,0.0,0.0
497,Fantom,shadecash,32630.35647,242579.22696000003,2021-09-08,1365411755.3516986,1289961987.457416,2021-09-01,2021Q3,912122494.0673279,7.093744632125107,195893208.77219772,2.8466335727715273,8.66310366989934,5.0,5.0,1000000000.0,5.0,5.0,0,1,0.0,0.0
197,Avalanche,futureswap,32644.41896,37590.22197,2022-07-23,3045458314.665964,3044472142.6679153,2022-07-01,2022Q3,2637227028.191218,30.984400308461908,2677377544.84711,31.01483999440786,31.398223144648714,30.0,30.0,3000000000.0,30.0,30.0,0,1,0.0,0.0
168,Avalanche,cook-finance,33097.81172,3746012.27795,2021-11-29,12855075077.196075,12612028501.866884,2021-11-01,2021Q4,8641234025.30953,25.22351469226401,3823265970.3443656,17.618967859996502,33.50181670901955,30.0,30.0,12000000000.0,25.0,25.0,0,1,0.0,0.0
898,Solana,credix,33321.52983,5022080.56543,2022-05-26,4109129209.5184674,4138238412.5536776,2022-05-01,2022Q2,6128670561.153303,24.538508202634983,7761978053.720177,24.112944939733303,28.85657253002482,25.0,25.0,4000000000.0,20.0,20.0,0,1,0.0,0.0
861,Polygon,symphony-finance,33354.56722,52420.6158,2022-09-12,1746121561.539184,1776848959.5131438,2022-09-01,2022Q3,2031969337.933902,22.24975690480689,1656330111.5348358,19.186988957176066,20.37821629215733,20.0,20.0,1000000000.0,20.0,20.0,0,1,0.0,0.0
77,Arbitrum,pods-finance,33542.56687,1274915.49838,2021-12-10,1908963903.450887,2003003338.3077912,2021-12-01,2021Q4,2043142467.7529128,5.008582138057935,1073899895.9495308,4.948912238476607,5.503377404185385,5.0,5.0,1000000000.0,5.0,5.0,0,1,0.0,0.0
934,Solana,stafi,33593.8208,152970.6309,2021-11-19,13736439893.446728,13218082324.150585,2021-11-01,2021Q4,12490514487.017164,36.459454142133204,10773600401.277042,49.64857812114191,35.86884245124818,35.0,35.0,13000000000.0,35.0,30.0,0,1,0.0,0.0
414,Fantom,everrise,35418.85504,252769.92172999997,2022-01-26,10402857302.552654,12581479917.806515,2022-01-01,2022Q1,5271454870.493362,14.49261681703181,4884712105.945583,13.84517217336593,36.55874325484271,35.0,35.0,10000000000.0,10.0,10.0,0,1,0.0,0.0
207,Avalanche,growth-defi,35476.05144,236472.78395,2021-11-04,8758950600.74241,8544392528.687125,2021-11-01,2021Q4,8641234025.30953,25.22351469226401,3823265970.3443656,17.618967859996502,24.33694182752754,20.0,20.0,8000000000.0,25.0,25.0,0,1,0.0,0.0
45,Arbitrum,magic-land,35633.28789,71081278.88717,2021-09-18,740703399.167159,415583670.2421515,2021-09-01,2021Q3,23486759.719096858,0.1826608561536663,13986446.814417878,0.20324486650277374,2.199406727934747,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0
689,Polygon,debridge,35830.16526,179844.8385,2022-02-24,3748991041.277884,3807703572.801549,2022-02-01,2022Q1,4994541603.967293,14.908483862637873,5507295577.612607,15.609815650927278,12.440719763631156,10.0,10.0,3000000000.0,10.0,10.0,0,1,0.0,0.0
383,Fantom,spectrefi,35969.03351,2843927.86819,2022-02-19,7927600497.221009,7955447573.9440565,2022-02-01,2022Q1,8661703632.385084,25.854798911634113,4884712105.945583,13.84517217336593,24.35185952267633,20.0,20.0,7000000000.0,25.0,25.0,0,1,0.0,0.0
285,Avalanche,stabilize,36105.02853,22459595.85755,2021-11-01,8541601798.7718525,8421281010.291855,2021-10-01,2021Q4,4061299510.651592,18.053727231106283,3823265970.3443656,17.618967859996502,25.15287469593122,25.0,25.0,8000000000.0,15.0,15.0,0,1,0.0,0.0
34,Arbitrum,channels-finance,36285.30102,3083636.672,2021-10-22,1958791394.8233693,1991646010.773898,2021-10-01,2021Q4,1099770896.9140754,4.88882037326282,1073899895.9495308,4.948912238476607,6.370132457265232,5.0,5.0,1000000000.0,0.0,0.0,0,1,0.0,0.0
659,Polygon,cafeswap,36304.0657,33814531.08407,2021-09-24,4222105198.11763,4228428164.3674216,2021-09-01,2021Q3,5776727404.292301,44.92667298743726,5847981753.75959,84.98028746145081,22.714107157247298,20.0,20.0,4000000000.0,40.0,30.0,0,1,0.0,0.0
432,Fantom,fuji-dao,37080.04739,573553.0634,2021-11-21,4706018072.5628805,4649321096.811203,2021-11-01,2021Q4,5129487204.437442,14.972826275269579,1509482689.809377,6.9562324994556946,12.086513108181816,10.0,10.0,4000000000.0,10.0,10.0,0,1,0.0,0.0
242,Avalanche,powerbomb-finance,37714.45245,3488526.2157,2021-12-07,12154955392.502878,11830210832.546284,2021-12-01,2021Q4,13701879717.01903,33.588940121222734,3823265970.3443656,17.618967859996502,33.7577725443207,30.0,30.0,12000000000.0,30.0,30.0,0,1,0.0,0.0
106,Avalanche,0x-nodes,38318.43944,249472.15359,2022-03-07,10423886278.02237,10607888304.980623,2022-03-01,2022Q1,11135487371.69958,30.64036742653372,11532621710.127325,32.68793118690901,33.29373911309278,30.0,30.0,10000000000.0,30.0,30.0,0,1,0.0,0.0
72,Arbitrum,omicron,38591.04731,237754.26867,2021-12-04,1873149881.6539412,2024154711.981137,2021-12-01,2021Q4,2043142467.7529128,5.008582138057935,1073899895.9495308,4.948912238476607,5.011034578440523,5.0,5.0,1000000000.0,5.0,5.0,0,1,0.0,0.0
855,Polygon,stonedefi,38674.98855,1909620.57049,2022-01-06,5403033700.020204,5676137260.970005,2022-01-01,2022Q1,5624501902.134633,15.463236024379508,5507295577.612607,15.609815650927278,15.293038202803691,15.0,15.0,5000000000.0,15.0,15.0,0,1,0.0,0.0
405,Fantom,dfyn-network,38913.90585,12183214.76887,2021-10-06,1587508421.6324477,1590909822.864278,2021-10-01,2021Q4,1589381908.926555,7.065292124985715,1509482689.809377,6.9562324994556946,6.922067077533783,5.0,5.0,1000000000.0,5.0,5.0,0,1,0.0,0.0
56,Arbitrum,relaychain,39374.03512,39374.03512,2022-09-24,996174784.1671553,988010231.0625256,2022-09-01,2022Q3,1006855347.0347676,11.024913758101839,746368781.1664016,8.645963423891736,12.430139778070377,10.0,10.0,0.0,10.0,10.0,0,1,0.0,0.0
1,Arbitrum,izumi-finance,39637.76131,17813835.04258,2022-03-17,1606327428.5131404,1534791070.2007637,2022-03-01,2022Q1,1749011707.638956,4.812574390912127,1782578913.4949436,5.052521302106808,5.276399189413998,5.0,5.0,1000000000.0,0.0,0.0,0,1,0.0,0.0
336,Fantom,dark-matter,40932.58494,890454.32432,2021-10-16,5020482899.444063,5009108528.056277,2021-10-01,2021Q4,1589381908.926555,7.065292124985715,1509482689.809377,6.9562324994556946,16.977191189140857,15.0,15.0,5000000000.0,5.0,5.0,0,1,0.0,0.0
883,Polygon,xdollar,41332.53484,5873258.54497,2021-06-11,7247162796.694452,7099523112.403091,2021-06-01,2021Q2,6823658196.370378,83.25210799867706,116455681.9686776,22.24468597952263,86.23992318767183,85.0,50.0,7000000000.0,80.0,30.0,0,1,0.0,0.0
435,Fantom,volta-dao,41582.32542,353657.03221,2022-02-16,8317753723.291108,7978263022.463291,2022-02-01,2022Q1,8661703632.385084,25.854798911634113,4884712105.945583,13.84517217336593,24.093596325986596,20.0,20.0,8000000000.0,25.0,25.0,0,1,0.0,0.0
188,Avalanche,empiredex,41811.12462,266262.87579,2021-11-11,10119426611.47614,10409253575.404514,2021-11-01,2021Q4,8641234025.30953,25.22351469226401,3823265970.3443656,17.618967859996502,27.026745366691173,25.0,25.0,10000000000.0,25.0,25.0,0,1,0.0,0.0
162,Avalanche,cesta-finance,42827.59281,96263.59515,2022-01-27,8093049022.460072,8235263477.173779,2022-01-01,2022Q1,11779556274.237226,32.38510042317888,11532621710.127325,32.68793118690901,25.210283670617446,25.0,25.0,8000000000.0,30.0,30.0,0,1,0.0,0.0
488,Fantom,redemption,43465.7108,52420.72603,2022-09-26,637358121.3749875,627975992.8292145,2022-09-01,2022Q3,720351675.027874,7.887741884745907,861661362.6214986,9.981516929692225,7.907075608302887,5.0,5.0,0.0,5.0,5.0,0,1,0.0,0.0
806,Polygon,orbit,43604.64204,51546.62435,2022-09-20,1475609841.113198,1475297023.8281584,2022-09-01,2022Q3,2031969337.933902,22.24975690480689,1656330111.5348358,19.186988957176066,18.67615892139864,15.0,15.0,1000000000.0,20.0,20.0,0,1,0.0,0.0
138,Avalanche,cycle-finance,43926.05388,22689788.56804,2021-08-29,2302454824.328405,2245913758.907835,2021-08-01,2021Q3,180148092.91609204,2.1212612283533305,192014292.6749633,2.7902668775830692,19.383476899917472,15.0,15.0,2000000000.0,0.0,0.0,0,1,0.0,0.0
329,Fantom,guru-network,44444.97711,356316.14574,2022-01-21,10441921285.819208,8284246278.750411,2022-01-01,2022Q1,5271454870.493362,14.49261681703181,4884712105.945583,13.84517217336593,23.210694897962732,20.0,20.0,10000000000.0,10.0,10.0,0,1,0.0,0.0
542,Fantom,zoocoin,44661.78792,30185395.41581,2021-06-07,149567609.3689594,159226996.53184935,2021-06-01,2021Q2,156190200.75680667,1.9056000590207358,1824070.7554567214,0.34842336993465756,1.956398838941114,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0
772,Polygon,justmoney,44685.34992,51217.93646,2022-07-13,1595806834.8226626,1626012548.134687,2022-07-01,2022Q3,1647509574.640228,19.356352572985745,1656330111.5348358,19.186988957176066,19.10581121114434,15.0,15.0,1000000000.0,15.0,15.0,0,1,0.0,0.0
426,Fantom,frax,44791.77113,220483402.93284,2022-01-16,7501449792.573436,7047056158.550494,2022-01-01,2022Q1,5271454870.493362,14.49261681703181,4884712105.945583,13.84517217336593,19.898988567493944,15.0,15.0,7000000000.0,10.0,10.0,0,1,0.0,0.0
316,Avalanche,wowswap,45288.55232,459726.2169,2022-02-09,10646551051.4161,10408413120.481445,2022-02-01,2022Q1,9189638395.603996,27.43066062669577,11532621710.127325,32.68793118690901,29.718286478195544,25.0,25.0,10000000000.0,25.0,25.0,0,1,0.0,0.0
494,Fantom,scaryswap,45317.82845,45576.95169,2022-09-16,649886297.5815763,666586061.8658206,2022-09-01,2022Q3,720351675.027874,7.887741884745907,861661362.6214986,9.981516929692225,8.212030564978848,5.0,5.0,0.0,5.0,5.0,0,1,0.0,0.0
889,Solana,asol,45519.00966,5926061.43178,2021-11-01,12508175671.938643,12214885684.470835,2021-10-01,2021Q4,11055273735.71757,49.14409685037892,10773600401.277042,49.64857812114191,36.48369988736084,35.0,35.0,12000000000.0,45.0,30.0,0,1,0.0,0.0
673,Polygon,composable-finance,45592.83387,595472.47419,2021-09-30,4141052773.94707,4045125015.3951173,2021-09-01,2021Q3,5776727404.292301,44.92667298743726,5847981753.75959,84.98028746145081,21.29537695455093,20.0,20.0,4000000000.0,40.0,30.0,0,1,0.0,0.0
306,Avalanche,topshelf,45679.65899,1676453.51013,2021-12-17,11304731968.493156,11147630048.771738,2021-12-01,2021Q4,13701879717.01903,33.588940121222734,3823265970.3443656,17.618967859996502,32.87533849974826,30.0,30.0,11000000000.0,30.0,30.0,0,1,0.0,0.0
766,Polygon,ramp,46821.73241,26446796.8924,2021-09-08,5078095411.159097,5550227933.224067,2021-09-01,2021Q3,5776727404.292301,44.92667298743726,5847981753.75959,84.98028746145081,37.27412159784943,35.0,35.0,5000000000.0,40.0,30.0,0,1,0.0,0.0
224,Avalanche,router-protocol,47643.30218,79305.97488,2022-08-26,2569764302.7114263,2500788948.921647,2022-08-01,2022Q3,2751253821.400562,28.4010761064046,2677377544.84711,31.01483999440786,25.654076294375646,25.0,25.0,2000000000.0,25.0,25.0,0,1,0.0,0.0
73,Arbitrum,ooki,48254.53473,55413.04161,2022-06-14,880663375.7722399,968993412.1716809,2022-06-01,2022Q2,1088465978.4073124,8.187431291146332,1837484287.034369,5.708230187490574,8.70070765412944,5.0,5.0,0.0,5.0,5.0,0,1,0.0,0.0
49,Arbitrum,dxsale,50670.92216,82707.2497,2022-07-15,670084635.890278,661029249.7765843,2022-07-01,2022Q3,740961002.1643256,8.70544403595197,746368781.1664016,8.645963423891736,7.640271338269587,5.0,5.0,0.0,5.0,5.0,0,1,0.0,0.0
714,Polygon,empiredex,50801.61637,193475.32325,2021-11-11,4969980500.611187,5115548930.27601,2021-11-01,2021Q4,5055038415.657716,14.75551239254096,4383704677.116872,20.201668524484514,13.282089570389424,10.0,10.0,4000000000.0,10.0,10.0,0,1,0.0,0.0
