,chain,protocol,current_usd_tvl,max_usd_tvl,launch_date,totalLiquidityUSD,last_day_tvl,month,quarter,start_of_month_tvl,monthly_tvl_share,start_of_quarter_tvl,quarterly_tvl_share,chains_tvl_share,chains_tvl_share_floor,chains_tvl_share_floor_sort,monthly_tvl_floor,monthly_tvl_share_floor,monthly_tvl_share_floor_sort,num_protocols_threshold,num_protocols,num_protocols_threshold_pct_chain,num_protocols_threshold_pct_share
553,Binance,kingdefi,20390.01174,9775832.19854,2021-06-25,13372220092.050768,13855416508.532701,2021-06-01,2021Q2,14388785537.667942,63.667088791431134,7620366223.82248,93.57157452410992,65.58931705606385,65.0,50.0,13000000000.0,60.0,30.0,0,1,0.0,0.0
262,Avalanche,partyswap,20393.14778,902958.79496,2021-12-05,12261660416.990335,13150428015.839663,2021-12-01,2021Q4,13701879717.01903,22.821809191552994,3823265970.3443656,9.720889718801896,23.188111744149403,20.0,20.0,12000000000.0,20.0,20.0,0,1,0.0,0.0
514,Binance,galaxygoogle-dao,20431.13143,12088388.72842,2022-01-01,15761423531.844334,15848000833.270666,2021-12-01,2022Q1,19103459012.79554,31.818663241303334,15761423531.844334,30.76312509019138,30.88302383609426,30.0,30.0,15000000000.0,30.0,30.0,0,1,0.0,0.0
780,Fantom,dao-maker,20508.502,48381.0624,2022-05-21,1576141558.7693672,1558776711.0366416,2022-05-01,2022Q2,4126763812.5729866,11.025425288877322,6626844273.719033,14.374354917435452,6.635320850123773,5.0,5.0,1000000000.0,10.0,10.0,0,1,0.0,0.0
151,Avalanche,openocean,20733.03662,819877.0,2021-11-08,10210497409.826477,9188433662.960552,2021-11-01,2021Q4,8641234025.30953,15.939314795886355,3823265970.3443656,9.720889718801896,15.788847625079566,15.0,15.0,10000000000.0,15.0,15.0,0,1,0.0,0.0
724,Fantom,pinksale,20761.2045,44046.9725,2022-07-04,848198263.8988639,841043114.9667925,2022-07-01,2022Q3,846860885.5885595,5.7653011461852115,861661362.6214986,5.829211365432005,5.711599183925534,5.0,5.0,0.0,5.0,5.0,0,1,0.0,0.0
875,Fantom,router-protocol,20767.58644,45748.62567,2022-08-26,764983422.7750226,768164159.9115621,2022-08-01,2022Q3,886563047.4967079,5.333097774128763,861661362.6214986,5.829211365432005,4.614967903204442,0.0,0.0,0.0,5.0,5.0,0,1,0.0,0.0
627,Binance,piggy,20854.38019,26618993.93351,2021-06-17,15368557718.294916,15213359845.723686,2021-06-01,2021Q2,14388785537.667942,63.667088791431134,7620366223.82248,93.57157452410992,61.88910689097051,60.0,50.0,15000000000.0,60.0,30.0,0,1,0.0,0.0
707,Fantom,0x-nodes,21021.37743,148432.5252,2022-03-04,9992049341.197142,11937100280.269552,2022-03-01,2022Q1,11738761494.226648,24.124617518052553,4884712105.945583,9.533974468814513,24.54029866823244,20.0,20.0,9000000000.0,20.0,20.0,0,1,0.0,0.0
640,Binance,railgun,21272.58392,30099.803669999998,2022-08-11,7199432036.832072,7000330400.850552,2022-08-01,2022Q3,6718643950.658284,40.41583415820456,5960947850.685903,40.32631201456031,41.16046322545408,40.0,40.0,7000000000.0,40.0,30.0,0,1,0.0,0.0
654,Binance,singular-farm,21345.2458,7271624.07967,2021-09-17,19033526962.582386,19385757340.63572,2021-09-01,2021Q3,20811536090.527916,61.73044717299331,13765337983.589483,66.58593070236918,50.51091006386681,50.0,50.0,19000000000.0,60.0,30.0,0,1,0.0,0.0
415,Binance,corgiswap,21427.76606,95573.41263,2021-11-20,18702640558.579372,18038260331.57603,2021-11-01,2021Q4,19825584940.65089,36.5695731021819,17580962616.15021,44.70068262778529,33.263401660257635,30.0,30.0,18000000000.0,35.0,30.0,0,1,0.0,0.0
397,Binance,beglobal-finance,21550.92324,16900493.95839,2021-11-23,18257519389.806313,18458333173.2353,2021-11-01,2021Q4,19825584940.65089,36.5695731021819,17580962616.15021,44.70068262778529,31.663715144414496,30.0,30.0,18000000000.0,35.0,30.0,0,1,0.0,0.0
1041,Polygon,barnbridge,21562.16582,1324804.109,2021-09-24,4222105198.11763,4228428164.3674216,2021-09-01,2021Q3,5776727404.292301,17.134725870895718,5847981753.75959,28.2879583682417,11.636869873540046,10.0,10.0,4000000000.0,15.0,15.0,0,1,0.0,0.0
246,Avalanche,noaharkdao,21850.57895,84177.96928,2022-01-25,8226028489.42609,8496269321.526105,2022-01-01,2022Q1,11779556274.237226,22.36357910125342,11532621710.127325,22.509355425270332,18.32299242077534,15.0,15.0,8000000000.0,20.0,20.0,0,1,0.0,0.0
57,Arbitrum,fuji-dao,22492.09898,22498.39962,2022-08-30,996514102.7608916,957949077.1440425,2022-08-01,2022Q3,850123697.0012755,5.113897775249259,746368781.1664016,5.049247385007756,6.114094827730958,5.0,5.0,0.0,5.0,5.0,0,1,0.0,0.0
807,Fantom,fatfire-defi,22508.83618,333012.4293,2022-02-02,8661703632.385084,8577226417.361615,2022-02-01,2022Q1,8661703632.385084,18.965533264821754,4884712105.945583,9.533974468814513,19.25050877228473,15.0,15.0,8000000000.0,15.0,15.0,0,1,0.0,0.0
52,Arbitrum,filda,22932.64743,41308.80216,2022-03-04,1638656755.1644547,1763756287.5609622,2022-03-01,2022Q1,1749011707.638956,3.594436985719295,1782578913.4949436,3.47923510767847,3.625931345006804,0.0,0.0,1000000000.0,0.0,0.0,0,1,0.0,0.0
1018,Polygon,angle,23107.14852,54118.40920999999,2022-07-06,1632039842.379887,1624901580.895158,2022-07-01,2022Q3,1647509574.640228,11.215996630217647,1656330111.5348358,11.20521208203148,10.766907576733326,10.0,10.0,1000000000.0,10.0,10.0,0,1,0.0,0.0
562,Binance,kokomoswap,23160.7139,3172732.47293,2021-06-24,13855416508.532701,13227314600.852276,2021-06-01,2021Q2,14388785537.667942,63.667088791431134,7620366223.82248,93.57157452410992,64.47677158683089,60.0,50.0,13000000000.0,60.0,30.0,0,1,0.0,0.0
173,Avalanche,crosschain-bridge,23338.66651,297910.35022,2022-02-26,10412830032.597506,10252375127.547287,2022-02-01,2022Q1,9189638395.603996,20.12149111542845,11532621710.127325,22.509355425270332,23.69306804934865,20.0,20.0,10000000000.0,20.0,20.0,0,1,0.0,0.0
821,Fantom,gton-capital,23841.09741,2127920.82035,2022-02-26,10328132671.394053,8690220650.529226,2022-02-01,2022Q1,8661703632.385084,18.965533264821754,4884712105.945583,9.533974468814513,20.082955088486077,20.0,20.0,10000000000.0,15.0,15.0,0,1,0.0,0.0
324,Binance,0.exchange,24207.75255,30049.75301,2022-05-25,9196042970.290754,9055950252.59457,2022-05-01,2022Q2,12168962270.714205,32.51167027057802,13665737290.56265,29.64248892976308,38.51221005450141,35.0,35.0,9000000000.0,30.0,30.0,0,1,0.0,0.0
1044,Polygon,beluga,24292.66173,635504.81769,2022-04-25,3864366982.466665,3923082488.367966,2022-04-01,2022Q2,4633188148.45559,9.767779233038434,4482229770.711526,9.722449914994712,9.353302897165836,5.0,5.0,3000000000.0,5.0,5.0,0,1,0.0,0.0
155,Avalanche,boofinance,24592.91826,22419106.23222,2022-01-06,11314393615.191538,11611144383.740826,2022-01-01,2022Q1,11779556274.237226,22.36357910125342,11532621710.127325,22.509355425270332,21.75212271253538,20.0,20.0,11000000000.0,20.0,20.0,0,1,0.0,0.0
380,Binance,augmented-finance,24767.19693,309156.14656,2021-12-29,16160302780.070103,16845799302.131329,2021-12-01,2021Q4,19103459012.79554,31.818663241303334,17580962616.15021,44.70068262778529,31.292959573916697,30.0,30.0,16000000000.0,30.0,30.0,0,1,0.0,0.0
209,Avalanche,kandyland-finance,25204.5899,204413.87907,2022-01-13,11350390010.289042,11015939849.317827,2022-01-01,2022Q1,11779556274.237226,22.36357910125342,11532621710.127325,22.509355425270332,22.65259762972987,20.0,20.0,11000000000.0,20.0,20.0,0,1,0.0,0.0
1184,Polygon,ooki,25365.13337,628176.95898,2022-02-09,5378054685.702989,5315169867.836827,2022-02-01,2022Q1,4994541603.967293,10.935971600138284,5507295577.612607,10.749132045113532,10.991590209325718,10.0,10.0,5000000000.0,10.0,10.0,0,1,0.0,0.0
149,Avalanche,orcadao,25463.22281,9870124.44925,2021-10-13,5815001987.169865,5493255681.639722,2021-10-01,2021Q4,4061299510.651592,10.043532100018481,3823265970.3443656,9.720889718801896,11.674038635817945,10.0,10.0,5000000000.0,10.0,10.0,0,1,0.0,0.0
1278,Solana,cashio,25565.16563,42227895.69523,2021-12-24,12131128111.179659,11542834473.433739,2021-12-01,2021Q4,14915893927.27731,24.843867568545964,10773600401.277042,27.392544015403907,22.080626877690303,20.0,20.0,12000000000.0,20.0,20.0,0,1,0.0,0.0
663,Binance,squid-stake,26298.99023,16244383.80291,2021-11-05,20412086373.40666,20145330338.4829,2021-11-01,2021Q4,19825584940.65089,36.5695731021819,17580962616.15021,44.70068262778529,35.22870007198649,35.0,35.0,20000000000.0,35.0,30.0,0,1,0.0,0.0
717,Fantom,kyberswap,26754.04746,294221.38936,2022-01-30,8784609869.033825,9179537260.603518,2022-01-01,2022Q1,5271454870.493362,10.007898025225035,4884712105.945583,9.533974468814513,20.76342704629393,20.0,20.0,8000000000.0,10.0,10.0,0,1,0.0,0.0
393,Binance,chainport,26812.786,57629.572,2022-08-04,6865755037.813532,6636868650.895484,2022-08-01,2022Q3,6718643950.658284,40.41583415820456,5960947850.685903,40.32631201456031,40.74913251343921,40.0,40.0,6000000000.0,40.0,30.0,0,1,0.0,0.0
157,Avalanche,boringdao,27012.42906,520670.80114,2022-04-01,11036804006.080185,11098770501.618532,2022-03-01,2022Q2,11135487371.69958,22.884814028420177,11036804006.080185,23.94004316152976,23.976033658949618,20.0,20.0,11000000000.0,20.0,20.0,0,1,0.0,0.0
362,Binance,waterfall-bsc,27293.616610000005,234784.8982,2022-02-10,13199270455.482918,13183740710.704086,2022-02-01,2022Q1,11960419298.786104,26.18835043307555,15761423531.844334,30.76312509019138,27.185869017794246,25.0,25.0,13000000000.0,25.0,25.0,0,1,0.0,0.0
936,Optimism,boringdao,27587.38093,268762.31495,2022-04-01,444747020.7869489,447447186.2487409,2022-03-01,2022Q2,315013912.0944308,0.6473928400267097,444747020.7869489,0.9647052595783838,0.9665943445301124,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0
440,Binance,cobraswap,27615.82989,13742320.94142,2021-07-26,15349620509.376564,15053003051.329762,2021-07-01,2021Q3,13863529434.987942,65.72673090864035,13765337983.589483,66.58593070236918,66.05203239667541,65.0,50.0,15000000000.0,65.0,30.0,0,1,0.0,0.0
639,Binance,qubit,27631.917919999996,654401706.35443,2021-08-21,20037614163.844982,19799464343.24263,2021-08-01,2021Q3,15764430772.525055,64.88490762533219,13765337983.589483,66.58593070236918,66.84915495636497,65.0,50.0,20000000000.0,60.0,30.0,0,1,0.0,0.0
304,Avalanche,thorusfi,27647.38214,13883583.13296,2022-01-07,11286612183.958473,11314393615.191538,2022-01-01,2022Q1,11779556274.237226,22.36357910125342,11532621710.127325,22.509355425270332,21.27268015170491,20.0,20.0,11000000000.0,20.0,20.0,0,1,0.0,0.0
325,Binance,0x-nodes,27778.1163,86723.26035,2022-03-04,11624150074.424358,12039749852.340563,2022-03-01,2022Q1,12059989501.685875,24.784781098329,15761423531.844334,30.76312509019138,24.751325726533402,20.0,20.0,11000000000.0,20.0,20.0,0,1,0.0,0.0
260,Avalanche,ordernchaos,27845.526889999997,1007727.80664,2022-07-25,3030897723.78123,3053851171.768018,2022-07-01,2022Q3,2637227028.191218,17.953843738826762,2677377544.84711,18.11268357965226,18.603796407330375,15.0,15.0,3000000000.0,15.0,15.0,0,1,0.0,0.0
53,Arbitrum,flux-protocol,28043.22169,723183.59574,2021-09-27,999589504.3028358,964092510.2556739,2021-09-01,2021Q3,23486759.719096858,0.06966560151051868,13986446.814417878,0.06765548215869907,2.6760135751818623,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0
507,Binance,fndz,28428.64778,28682.957660000004,2022-09-05,6455765809.461364,6456389677.145736,2022-09-01,2022Q3,6444165832.398492,40.78856452483413,5960947850.685903,40.32631201456031,41.02063203196566,40.0,40.0,6000000000.0,40.0,30.0,0,1,0.0,0.0
277,Avalanche,sherpa-cash,28469.0,1860372.8,2022-03-29,10906672500.907694,10787943778.83913,2022-03-01,2022Q1,11135487371.69958,22.884814028420177,11532621710.127325,22.509355425270332,23.820660665558197,20.0,20.0,10000000000.0,20.0,20.0,0,1,0.0,0.0
3,Arbitrum,adamant-finance,28509.0494,5833465.16538,2021-10-03,1151249001.7740707,1099770896.9140754,2021-10-01,2021Q4,1099770896.9140754,2.7197167499844124,1073899895.9495308,2.730456771391697,2.7197167499844133,0.0,0.0,1000000000.0,0.0,0.0,0,1,0.0,0.0
1033,Polygon,axia-protocol,28669.22871,62563.33544999999,2022-06-07,2460565478.3348093,2435089036.858702,2022-06-01,2022Q2,2480230308.705626,11.26856749743525,4482229770.711526,9.722449914994712,11.309877498072582,10.0,10.0,2000000000.0,10.0,10.0,0,1,0.0,0.0
477,Binance,vaulty-finance,28692.03965,739234.75657,2021-11-01,19489202506.43588,19676352933.949272,2021-10-01,2021Q4,17891639762.630096,44.245753805316426,17580962616.15021,44.70068262778529,36.94129389783497,35.0,35.0,19000000000.0,40.0,30.0,0,1,0.0,0.0
729,Fantom,ankr,28816.08082,190895.46070000003,2022-03-16,6437261156.162751,6372685318.207872,2022-03-01,2022Q1,11738761494.226648,24.124617518052553,4884712105.945583,9.533974468814513,15.725299868005804,15.0,15.0,6000000000.0,20.0,20.0,0,1,0.0,0.0
268,Avalanche,spicy-dao,29035.17489,502488.88022,2021-12-24,12805250078.884401,12494460772.214228,2021-12-01,2021Q4,13701879717.01903,22.821809191552994,3823265970.3443656,9.720889718801896,23.901020757437124,20.0,20.0,12000000000.0,20.0,20.0,0,1,0.0,0.0
672,Binance,sushiswap-kashi,30247.703280000005,128906.20526,2021-04-13,14839589575.861305,14011377105.670496,2021-04-01,2021Q2,8340880960.707147,93.78487951704751,7620366223.82248,93.57157452410992,92.34799561047616,90.0,50.0,14000000000.0,90.0,30.0,0,1,0.0,0.0
390,Binance,miningtycoon,30275.0422,284831.32468,2022-03-17,11791679157.85896,11552028630.285412,2022-03-01,2022Q1,12059989501.685875,24.784781098329,15761423531.844334,30.76312509019138,28.250645419449388,25.0,25.0,11000000000.0,20.0,20.0,0,1,0.0,0.0
312,Avalanche,volta-dao,30670.28347,212260.83863,2022-02-16,10973264907.746304,10584417039.271303,2022-02-01,2022Q1,9189638395.603996,20.12149111542845,11532621710.127325,22.509355425270332,22.925684837279736,20.0,20.0,10000000000.0,20.0,20.0,0,1,0.0,0.0
608,Binance,robiniaswap,30760.76089,136104.52663,2021-12-30,15867257606.055943,16160302780.070103,2021-12-01,2021Q4,19103459012.79554,31.818663241303334,17580962616.15021,44.70068262778529,31.049222997888197,30.0,30.0,15000000000.0,30.0,30.0,0,1,0.0,0.0
1205,Polygon,polydex-cryption-network,31199.10502,4298213.63113,2021-08-04,6224354105.649534,6472672992.522439,2021-08-01,2021Q3,6514933985.181124,26.81485274751253,5847981753.75959,28.2879583682417,27.49611567759796,25.0,25.0,6000000000.0,25.0,25.0,0,1,0.0,0.0
564,Binance,kronosdao,31341.66734,1542989.98576,2022-05-03,12121846222.550716,12168962270.714205,2022-05-01,2022Q2,12168962270.714205,32.51167027057802,13665737290.56265,29.64248892976308,32.51167027057802,30.0,30.0,12000000000.0,30.0,30.0,0,1,0.0,0.0
386,Binance,dios-finance,31470.55593,1018234.59668,2021-12-21,16351063592.515993,16247640906.12886,2021-12-01,2021Q4,19103459012.79554,31.818663241303334,17580962616.15021,44.70068262778529,32.050146265341844,30.0,30.0,16000000000.0,30.0,30.0,0,1,0.0,0.0
1215,Polygon,sushiswap-furo,31677.77848,31677.77848,2022-10-04,1488970354.3193057,1449170545.1536596,2022-10-01,2022Q4,1478594022.9692323,9.970484601748767,1486298384.9705844,9.99111636496102,9.831223347789281,5.0,5.0,1000000000.0,5.0,5.0,0,1,0.0,0.0
911,Fantom,trick-or-treat-farm,31872.69253,1362528.82175,2021-12-31,4626911017.5370455,4625114359.34174,2021-12-01,2021Q4,4656630015.342423,7.756068793524914,1509482689.809377,3.8379529109129034,9.019476865431143,5.0,5.0,4000000000.0,5.0,5.0,0,1,0.0,0.0
345,Binance,cybertime,31878.375279999997,70651.0852,2022-01-03,16294891060.56823,16099248823.163715,2022-01-01,2022Q1,16099248823.163715,30.564548964803567,15761423531.844334,30.76312509019138,30.564548964803567,30.0,30.0,16000000000.0,30.0,30.0,0,1,0.0,0.0
803,Fantom,trava-finance,32088.06577,6723080.88931,2021-11-09,5691790461.304922,5351115244.044952,2021-11-01,2021Q4,5129487204.437442,9.461670758311719,1509482689.809377,3.8379529109129034,8.950415472822348,5.0,5.0,5000000000.0,5.0,5.0,0,1,0.0,0.0
1040,Polygon,greenhouse,32145.109249999998,3171374.26701,2022-04-01,4482229770.711526,4589417481.219067,2022-03-01,2022Q2,3992708404.0964923,8.205513261114913,4482229770.711526,9.722449914994712,9.914253834569656,5.0,5.0,4000000000.0,5.0,5.0,0,1,0.0,0.0
880,Fantom,shadecash,32630.35647,242579.22696000003,2021-09-08,1365411755.3516986,1289961987.457416,2021-09-01,2021Q3,912122494.0673279,2.7055056959946775,195893208.77219772,0.9475780136979229,3.7585947169328247,0.0,0.0,1000000000.0,0.0,0.0,0,1,0.0,0.0
197,Avalanche,futureswap,32644.41896,37590.22197,2022-07-23,3045458314.665964,3044472142.6679153,2022-07-01,2022Q3,2637227028.191218,17.953843738826762,2677377544.84711,18.11268357965226,18.4225784060738,15.0,15.0,3000000000.0,15.0,15.0,0,1,0.0,0.0
522,Binance,macaronswap,32935.82362,15813871.56011,2021-08-31,19997769956.415936,20309721392.394962,2021-08-01,2021Q3,15764430772.525055,64.88490762533219,13765337983.589483,66.58593070236918,63.44758920973553,60.0,50.0,19000000000.0,60.0,30.0,0,1,0.0,0.0
168,Avalanche,cook-finance,33097.81172,3746012.27795,2021-11-29,12855075077.196075,12612028501.866884,2021-11-01,2021Q4,8641234025.30953,15.939314795886355,3823265970.3443656,9.720889718801896,22.42598037685159,20.0,20.0,12000000000.0,15.0,15.0,0,1,0.0,0.0
1281,Solana,credix,33321.52983,5022080.56543,2022-05-26,4109129209.5184674,4138238412.5536776,2022-05-01,2022Q2,6128670561.153303,16.37389549318738,7761978053.720177,16.8365850768518,17.460356718356064,15.0,15.0,4000000000.0,15.0,15.0,0,1,0.0,0.0
1244,Polygon,symphony-finance,33354.56722,52420.6158,2022-09-12,1746121561.539184,1776848959.5131438,2022-09-01,2022Q3,2031969337.933902,12.861418313618017,1656330111.5348358,11.20521208203148,11.360907133866407,10.0,10.0,1000000000.0,10.0,10.0,0,1,0.0,0.0
77,Arbitrum,pods-finance,33542.56687,1274915.49838,2021-12-10,1908963903.450887,2003003338.3077912,2021-12-01,2021Q4,2043142467.7529128,3.403051881436315,1073899895.9495308,2.730456771391697,3.764557385377355,0.0,0.0,1000000000.0,0.0,0.0,0,1,0.0,0.0
472,Binance,taichi,33567.04645,2419387.54539,2021-12-04,17726826754.414577,18680624744.921055,2021-12-01,2021Q4,19103459012.79554,31.818663241303334,17580962616.15021,44.70068262778529,31.546943409823026,30.0,30.0,17000000000.0,30.0,30.0,0,1,0.0,0.0
1317,Solana,stafi,33593.8208,152970.6309,2021-11-19,13736439893.446728,13218082324.150585,2021-11-01,2021Q4,12490514487.017164,23.039561454767348,10773600401.277042,27.392544015403907,23.52240813447725,20.0,20.0,13000000000.0,20.0,20.0,0,1,0.0,0.0
600,Binance,sakeperp,33614.02335,232205.9776,2021-12-08,17022733395.8287,16828832311.785498,2021-12-01,2021Q4,19103459012.79554,31.818663241303334,17580962616.15021,44.70068262778529,31.99876239967506,30.0,30.0,17000000000.0,30.0,30.0,0,1,0.0,0.0
797,Fantom,everrise,35418.85504,252769.92172999997,2022-01-26,10402857302.552654,12581479917.806515,2022-01-01,2022Q1,5271454870.493362,10.007898025225035,4884712105.945583,9.533974468814513,27.021888645656755,25.0,25.0,10000000000.0,10.0,10.0,0,1,0.0,0.0
207,Avalanche,growth-defi,35476.05144,236472.78395,2021-11-04,8758950600.74241,8544392528.687125,2021-11-01,2021Q4,8641234025.30953,15.939314795886355,3823265970.3443656,9.720889718801896,15.464584347645815,15.0,15.0,8000000000.0,15.0,15.0,0,1,0.0,0.0
45,Arbitrum,magic-land,35633.28789,71081278.88717,2021-09-18,740703399.167159,415583670.2421515,2021-09-01,2021Q3,23486759.719096858,0.06966560151051868,13986446.814417878,0.06765548215869907,1.094386223486919,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0
1072,Polygon,debridge,35830.16526,179844.8385,2022-02-24,3748991041.277884,3807703572.801549,2022-02-01,2022Q1,4994541603.967293,10.935971600138284,5507295577.612607,10.749132045113532,8.962344883475538,5.0,5.0,3000000000.0,10.0,10.0,0,1,0.0,0.0
766,Fantom,spectrefi,35969.03351,2843927.86819,2022-02-19,7927600497.221009,7955447573.9440565,2022-02-01,2022Q1,8661703632.385084,18.965533264821754,4884712105.945583,9.533974468814513,17.632796649666584,15.0,15.0,7000000000.0,15.0,15.0,0,1,0.0,0.0
285,Avalanche,stabilize,36105.02853,22459595.85755,2021-11-01,8541601798.7718525,8421281010.291855,2021-10-01,2021Q4,4061299510.651592,10.043532100018481,3823265970.3443656,9.720889718801896,15.81050196861904,15.0,15.0,8000000000.0,10.0,10.0,0,1,0.0,0.0
34,Arbitrum,channels-finance,36285.30102,3083636.672,2021-10-22,1958791394.8233693,1991646010.773898,2021-10-01,2021Q4,1099770896.9140754,2.7197167499844124,1073899895.9495308,2.730456771391697,3.800742834432016,0.0,0.0,1000000000.0,0.0,0.0,0,1,0.0,0.0
1042,Polygon,cafeswap,36304.0657,33814531.08407,2021-09-24,4222105198.11763,4228428164.3674216,2021-09-01,2021Q3,5776727404.292301,17.134725870895718,5847981753.75959,28.2879583682417,11.636869873540046,10.0,10.0,4000000000.0,15.0,15.0,0,1,0.0,0.0
668,Binance,stonedefi,36354.01304,1755952.89011,2022-01-06,17269295546.179195,16062679819.29394,2022-01-01,2022Q1,16099248823.163715,30.564548964803567,15761423531.844334,30.76312509019138,30.091554370016382,30.0,30.0,17000000000.0,30.0,30.0,0,1,0.0,0.0
423,Binance,unusdao,36978.22009,1878488.6297000002,2021-12-18,16303186745.686365,16264321497.495956,2021-12-01,2021Q4,19103459012.79554,31.818663241303334,17580962616.15021,44.70068262778529,32.43499045849418,30.0,30.0,16000000000.0,30.0,30.0,0,1,0.0,0.0
